X1,X2,geodist,sor,shared.otu
PA01_C1_15,SI02_C1_02,NA,NA,NA
PA01_C1_15,SI02_C1_05,NA,NA,NA
PA01_C1_15,SI02_C1_08,NA,NA,NA
PA01_C1_15,SI02_C1_12,NA,NA,NA
PA01_C1_15,SI02_C1_19,NA,NA,NA
PA01_C1_15,SI02_C1_23,NA,NA,NA
PA01_C1_15,SI02_C1_ew01,NA,NA,NA
PA01_C1_15,SM22_C1_01,NA,NA,NA
PA01_C1_15,SM22_C1_06,NA,NA,NA
PA01_C1_15,SM22_C1_09,NA,NA,NA
PA01_C1_15,SM22_C1_14,NA,NA,NA
PA01_C1_15,SM22_C1_16,NA,NA,NA
PA01_C1_15,SM22_C1_ew,NA,NA,NA
PA01_C1_15,SYNH02_C11_01,NA,NA,NA
PA01_C1_15,SYNH02_C11_02,NA,NA,NA
PA01_C1_15,SYNH02_C11_03,NA,NA,NA
PA01_C1_15,SYNH02_C11_04,NA,NA,NA
PA01_C1_15,SYNH02_C11_05,NA,NA,NA
PA01_C1_15,SYNH02_C11_06,NA,NA,NA
PA01_C1_15,SYNH02_C11_07,NA,NA,NA
PA01_C1_15,SYNH02_C11_08,NA,NA,NA
PA01_C1_15,SYNH02_C11_09,NA,NA,NA
PA01_C1_15,SYNH02_C11_10,NA,NA,NA
PA01_C1_15,SYNH02_C16_01,NA,NA,NA
PA01_C1_15,SYNH02_C4_01,NA,NA,NA
PA01_C1_15,SYNH02_C4_03,NA,NA,NA
PA01_C1_15,SYNH02_C4_05,NA,NA,NA
PA01_C1_15,SYNH02_C4_06,NA,NA,NA
PA01_C1_15,SYNH02_C4_07,NA,NA,NA
PA01_C1_15,SYNH02_C4_08,NA,NA,NA
PA01_C1_15,SYNH02_C4_09,NA,NA,NA
PA01_C1_15,SYNH02_C4_10,NA,NA,NA
PA01_C1_15,SYNH02_C4_14,NA,NA,NA
PA01_C1_15,SYNH02_C4_18,NA,NA,NA
PA01_C1_15,SYNH02_C4_22,NA,NA,NA
PA01_C1_15,SYNH02_ew,NA,NA,NA
PA01_C1_15,TA01_C1_01,NA,NA,NA
PA01_C1_15,TA01_C1_04,NA,NA,NA
PA01_C1_15,TA01_C1_11,NA,NA,NA
PA01_C1_15,TA01_C1_15,NA,NA,NA
PA01_C1_15,TA01_C1_ew,NA,NA,NA
PA01_C1_15,TA03_C1_ew,NA,NA,NA
PA01_C1_16,PA01_C1_18,6.00E-05,0.153263403,9.732303819
PA01_C1_16,PA02_C1_01,NA,NA,NA
PA01_C1_16,PA02_C1_04,NA,NA,NA
PA01_C1_16,PA02_C1_07,NA,NA,NA
PA01_C1_16,PA02_C1_11,NA,NA,NA
PA01_C1_16,PA02_C1_14,NA,NA,NA
PA01_C1_16,PA02_C1_16,NA,NA,NA
PA01_C1_16,PA02_C1_ew,NA,NA,NA
PA01_C1_16,QK01_C1_01,NA,NA,NA
PA01_C1_16,QK01_C1_04,NA,NA,NA
PA01_C1_16,QK01_C1_08,NA,NA,NA
PA01_C1_16,QK01_C1_12,NA,NA,NA
PA01_C1_16,QK01_C1_13,NA,NA,NA
PA01_C1_16,QK01_C1_14,NA,NA,NA
PA01_C1_16,QK01_C1_ew,NA,NA,NA
PA01_C1_16,SH01_C2_04,NA,NA,NA
PA01_C1_16,SH01_C2_07,NA,NA,NA
PA01_C1_16,SH01_C2_12,NA,NA,NA
PA01_C1_16,SH01_C2_17,NA,NA,NA
PA01_C1_16,SH01_C2_19,NA,NA,NA
PA01_C1_16,SH01_ew01,NA,NA,NA
PA01_C1_16,SI02_C1_02,NA,NA,NA
PA01_C1_16,SI02_C1_05,NA,NA,NA
PA01_C1_16,SI02_C1_08,NA,NA,NA
PA01_C1_16,SI02_C1_12,NA,NA,NA
PA01_C1_16,SI02_C1_19,NA,NA,NA
PA01_C1_16,SI02_C1_23,NA,NA,NA
PA01_C1_16,SI02_C1_ew01,NA,NA,NA
PA01_C1_16,SM22_C1_01,NA,NA,NA
PA01_C1_16,SM22_C1_06,NA,NA,NA
PA01_C1_16,SM22_C1_09,NA,NA,NA
PA01_C1_16,SM22_C1_14,NA,NA,NA
PA01_C1_16,SM22_C1_16,NA,NA,NA
PA01_C1_16,SM22_C1_ew,NA,NA,NA
PA01_C1_16,SYNH02_C11_01,NA,NA,NA
PA01_C1_16,SYNH02_C11_02,NA,NA,NA
PA01_C1_16,SYNH02_C11_03,NA,NA,NA
PA01_C1_16,SYNH02_C11_04,NA,NA,NA
PA01_C1_16,SYNH02_C11_05,NA,NA,NA
PA01_C1_16,SYNH02_C11_06,NA,NA,NA
PA01_C1_16,SYNH02_C11_07,NA,NA,NA
PA01_C1_16,SYNH02_C11_08,NA,NA,NA
PA01_C1_16,SYNH02_C11_09,NA,NA,NA
PA01_C1_16,SYNH02_C11_10,NA,NA,NA
PA01_C1_16,SYNH02_C16_01,NA,NA,NA
PA01_C1_16,SYNH02_C4_01,NA,NA,NA
PA01_C1_16,SYNH02_C4_03,NA,NA,NA
PA01_C1_16,SYNH02_C4_05,NA,NA,NA
PA01_C1_16,SYNH02_C4_06,NA,NA,NA
PA01_C1_16,SYNH02_C4_07,NA,NA,NA
PA01_C1_16,SYNH02_C4_08,NA,NA,NA
PA01_C1_16,SYNH02_C4_09,NA,NA,NA
PA01_C1_16,SYNH02_C4_10,NA,NA,NA
PA01_C1_16,SYNH02_C4_14,NA,NA,NA
PA01_C1_16,SYNH02_C4_18,NA,NA,NA
PA01_C1_16,SYNH02_C4_22,NA,NA,NA
PA01_C1_16,SYNH02_ew,NA,NA,NA
PA01_C1_16,TA01_C1_01,NA,NA,NA
PA01_C1_16,TA01_C1_04,NA,NA,NA
PA01_C1_16,TA01_C1_11,NA,NA,NA
PA01_C1_16,TA01_C1_15,NA,NA,NA
PA01_C1_16,TA01_C1_ew,NA,NA,NA
PA01_C1_16,TA03_C1_ew,NA,NA,NA
PA01_C1_18,PA02_C1_01,NA,NA,NA
PA01_C1_18,PA02_C1_04,NA,NA,NA
PA01_C1_18,PA02_C1_07,NA,NA,NA
PA01_C1_18,PA02_C1_11,NA,NA,NA
PA01_C1_18,PA02_C1_14,NA,NA,NA
PA01_C1_18,PA02_C1_16,NA,NA,NA
PA01_C1_18,PA02_C1_ew,NA,NA,NA
PA01_C1_18,QK01_C1_01,NA,NA,NA
PA01_C1_18,QK01_C1_04,NA,NA,NA
PA01_C1_18,QK01_C1_08,NA,NA,NA
PA01_C1_18,QK01_C1_12,NA,NA,NA
PA01_C1_18,QK01_C1_13,NA,NA,NA
PA01_C1_18,QK01_C1_14,NA,NA,NA
PA01_C1_18,QK01_C1_ew,NA,NA,NA
PA01_C1_18,SH01_C2_04,NA,NA,NA
PA01_C1_18,SH01_C2_07,NA,NA,NA
PA01_C1_18,SH01_C2_12,NA,NA,NA
PA01_C1_18,SH01_C2_17,NA,NA,NA
PA01_C1_18,SH01_C2_19,NA,NA,NA
PA01_C1_18,SH01_ew01,NA,NA,NA
PA01_C1_18,SI02_C1_02,NA,NA,NA
PA01_C1_18,SI02_C1_05,NA,NA,NA
PA01_C1_18,SI02_C1_08,NA,NA,NA
PA01_C1_18,SI02_C1_12,NA,NA,NA
PA01_C1_18,SI02_C1_19,NA,NA,NA
PA01_C1_18,SI02_C1_23,NA,NA,NA
PA01_C1_18,SI02_C1_ew01,NA,NA,NA
PA01_C1_18,SM22_C1_01,NA,NA,NA
PA01_C1_18,SM22_C1_06,NA,NA,NA
PA01_C1_18,SM22_C1_09,NA,NA,NA
PA01_C1_18,SM22_C1_14,NA,NA,NA
PA01_C1_18,SM22_C1_16,NA,NA,NA
PA01_C1_18,SM22_C1_ew,NA,NA,NA
PA01_C1_18,SYNH02_C11_01,NA,NA,NA
PA01_C1_18,SYNH02_C11_02,NA,NA,NA
PA01_C1_18,SYNH02_C11_03,NA,NA,NA
PA01_C1_18,SYNH02_C11_04,NA,NA,NA
PA01_C1_18,SYNH02_C11_05,NA,NA,NA
PA01_C1_18,SYNH02_C11_06,NA,NA,NA
PA01_C1_18,SYNH02_C11_07,NA,NA,NA
PA01_C1_18,SYNH02_C11_08,NA,NA,NA
PA01_C1_18,SYNH02_C11_09,NA,NA,NA
PA01_C1_18,SYNH02_C11_10,NA,NA,NA
PA01_C1_18,SYNH02_C16_01,NA,NA,NA
PA01_C1_18,SYNH02_C4_01,NA,NA,NA
PA01_C1_18,SYNH02_C4_03,NA,NA,NA
PA01_C1_18,SYNH02_C4_05,NA,NA,NA
PA01_C1_18,SYNH02_C4_06,NA,NA,NA
PA01_C1_18,SYNH02_C4_07,NA,NA,NA
PA01_C1_18,SYNH02_C4_08,NA,NA,NA
PA01_C1_18,SYNH02_C4_09,NA,NA,NA
PA01_C1_18,SYNH02_C4_10,NA,NA,NA
PA01_C1_18,SYNH02_C4_14,NA,NA,NA
PA01_C1_18,SYNH02_C4_18,NA,NA,NA
PA01_C1_18,SYNH02_C4_22,NA,NA,NA
PA01_C1_18,SYNH02_ew,NA,NA,NA
PA01_C1_18,TA01_C1_01,NA,NA,NA
PA01_C1_18,TA01_C1_04,NA,NA,NA
PA01_C1_18,TA01_C1_11,NA,NA,NA
PA01_C1_18,TA01_C1_15,NA,NA,NA
PA01_C1_18,TA01_C1_ew,NA,NA,NA
PA01_C1_18,TA03_C1_ew,NA,NA,NA
PA02_C1_01,PA02_C1_04,8.00E-05,0.110065175,5.892513878
PA02_C1_01,PA02_C1_07,0.000163,0.152408434,8.437016436
PA02_C1_01,PA02_C1_11,0.000263,0.217759801,11.57810645
PA02_C1_01,PA02_C1_14,0.000338,0.211153461,11.93666426
PA02_C1_01,PA02_C1_16,0.000383,0.17448206,9.159952055
PA02_C1_01,PA02_C1_ew,0.00039,0.057603789,2.623640943
PA02_C1_01,QK01_C1_01,NA,NA,NA
PA02_C1_01,QK01_C1_04,NA,NA,NA
PA02_C1_01,QK01_C1_08,NA,NA,NA
PA02_C1_01,QK01_C1_12,NA,NA,NA
PA02_C1_01,QK01_C1_13,NA,NA,NA
PA02_C1_01,QK01_C1_14,NA,NA,NA
PA02_C1_01,QK01_C1_ew,NA,NA,NA
PA02_C1_01,SH01_C2_04,NA,NA,NA
PA02_C1_01,SH01_C2_07,NA,NA,NA
PA02_C1_01,SH01_C2_12,NA,NA,NA
PA02_C1_01,SH01_C2_17,NA,NA,NA
PA02_C1_01,SH01_C2_19,NA,NA,NA
PA02_C1_01,SH01_ew01,NA,NA,NA
PA02_C1_01,SI02_C1_02,NA,NA,NA
PA02_C1_01,SI02_C1_05,NA,NA,NA
PA02_C1_01,SI02_C1_08,NA,NA,NA
PA02_C1_01,SI02_C1_12,NA,NA,NA
PA02_C1_01,SI02_C1_19,NA,NA,NA
PA02_C1_01,SI02_C1_23,NA,NA,NA
PA02_C1_01,SI02_C1_ew01,NA,NA,NA
PA02_C1_01,SM22_C1_01,NA,NA,NA
PA02_C1_01,SM22_C1_06,NA,NA,NA
PA02_C1_01,SM22_C1_09,NA,NA,NA
PA02_C1_01,SM22_C1_14,NA,NA,NA
PA02_C1_01,SM22_C1_16,NA,NA,NA
PA02_C1_01,SM22_C1_ew,NA,NA,NA
PA02_C1_01,SYNH02_C11_01,NA,NA,NA
PA02_C1_01,SYNH02_C11_02,NA,NA,NA
PA02_C1_01,SYNH02_C11_03,NA,NA,NA
PA02_C1_01,SYNH02_C11_04,NA,NA,NA
PA02_C1_01,SYNH02_C11_05,NA,NA,NA
PA02_C1_01,SYNH02_C11_06,NA,NA,NA
PA02_C1_01,SYNH02_C11_07,NA,NA,NA
PA02_C1_01,SYNH02_C11_08,NA,NA,NA
PA02_C1_01,SYNH02_C11_09,NA,NA,NA
PA02_C1_01,SYNH02_C11_10,NA,NA,NA
PA02_C1_01,SYNH02_C16_01,NA,NA,NA
PA02_C1_01,SYNH02_C4_01,NA,NA,NA
PA02_C1_01,SYNH02_C4_03,NA,NA,NA
PA02_C1_01,SYNH02_C4_05,NA,NA,NA
PA02_C1_01,SYNH02_C4_06,NA,NA,NA
PA02_C1_01,SYNH02_C4_07,NA,NA,NA
PA02_C1_01,SYNH02_C4_08,NA,NA,NA
PA02_C1_01,SYNH02_C4_09,NA,NA,NA
PA02_C1_01,SYNH02_C4_10,NA,NA,NA
PA02_C1_01,SYNH02_C4_14,NA,NA,NA
PA02_C1_01,SYNH02_C4_18,NA,NA,NA
PA02_C1_01,SYNH02_C4_22,NA,NA,NA
PA02_C1_01,SYNH02_ew,NA,NA,NA
PA02_C1_01,TA01_C1_01,NA,NA,NA
PA02_C1_01,TA01_C1_04,NA,NA,NA
PA02_C1_01,TA01_C1_11,NA,NA,NA
PA02_C1_01,TA01_C1_15,NA,NA,NA
PA02_C1_01,TA01_C1_ew,NA,NA,NA
PA02_C1_01,TA03_C1_ew,NA,NA,NA
PA02_C1_04,PA02_C1_07,8.25E-05,0.187567187,11.90348283
PA02_C1_04,PA02_C1_11,0.000183,0.213920845,13.44398336
PA02_C1_04,PA02_C1_14,0.000258,0.18368317,11.39267754
PA02_C1_04,PA02_C1_16,0.000303,0.171128584,10.74037125
PA02_C1_04,PA02_C1_ew,0.00031,0.046627356,2.585108579
PA02_C1_04,QK01_C1_01,NA,NA,NA
PA02_C1_04,QK01_C1_04,NA,NA,NA
PA02_C1_04,QK01_C1_08,NA,NA,NA
PA02_C1_04,QK01_C1_12,NA,NA,NA
PA02_C1_04,QK01_C1_13,NA,NA,NA
PA02_C1_04,QK01_C1_14,NA,NA,NA
PA02_C1_04,QK01_C1_ew,NA,NA,NA
PA02_C1_04,SH01_C2_04,NA,NA,NA
PA02_C1_04,SH01_C2_07,NA,NA,NA
PA02_C1_04,SH01_C2_12,NA,NA,NA
PA02_C1_04,SH01_C2_17,NA,NA,NA
PA02_C1_04,SH01_C2_19,NA,NA,NA
PA02_C1_04,SH01_ew01,NA,NA,NA
PA02_C1_04,SI02_C1_02,NA,NA,NA
PA02_C1_04,SI02_C1_05,NA,NA,NA
PA02_C1_04,SI02_C1_08,NA,NA,NA
PA02_C1_04,SI02_C1_12,NA,NA,NA
PA02_C1_04,SI02_C1_19,NA,NA,NA
PA02_C1_04,SI02_C1_23,NA,NA,NA
PA02_C1_04,SI02_C1_ew01,NA,NA,NA
PA02_C1_04,SM22_C1_01,NA,NA,NA
PA02_C1_04,SM22_C1_06,NA,NA,NA
PA02_C1_04,SM22_C1_09,NA,NA,NA
PA02_C1_04,SM22_C1_14,NA,NA,NA
PA02_C1_04,SM22_C1_16,NA,NA,NA
PA02_C1_04,SM22_C1_ew,NA,NA,NA
PA02_C1_04,SYNH02_C11_01,NA,NA,NA
PA02_C1_04,SYNH02_C11_02,NA,NA,NA
PA02_C1_04,SYNH02_C11_03,NA,NA,NA
PA02_C1_04,SYNH02_C11_04,NA,NA,NA
PA02_C1_04,SYNH02_C11_05,NA,NA,NA
PA02_C1_04,SYNH02_C11_06,NA,NA,NA
PA02_C1_04,SYNH02_C11_07,NA,NA,NA
PA02_C1_04,SYNH02_C11_08,NA,NA,NA
PA02_C1_04,SYNH02_C11_09,NA,NA,NA
PA02_C1_04,SYNH02_C11_10,NA,NA,NA
PA02_C1_04,SYNH02_C16_01,NA,NA,NA
PA02_C1_04,SYNH02_C4_01,NA,NA,NA
PA02_C1_04,SYNH02_C4_03,NA,NA,NA
PA02_C1_04,SYNH02_C4_05,NA,NA,NA
PA02_C1_04,SYNH02_C4_06,NA,NA,NA
PA02_C1_04,SYNH02_C4_07,NA,NA,NA
PA02_C1_04,SYNH02_C4_08,NA,NA,NA
PA02_C1_04,SYNH02_C4_09,NA,NA,NA
PA02_C1_04,SYNH02_C4_10,NA,NA,NA
PA02_C1_04,SYNH02_C4_14,NA,NA,NA
PA02_C1_04,SYNH02_C4_18,NA,NA,NA
PA02_C1_04,SYNH02_C4_22,NA,NA,NA
PA02_C1_04,SYNH02_ew,NA,NA,NA
PA02_C1_04,TA01_C1_01,NA,NA,NA
PA02_C1_04,TA01_C1_04,NA,NA,NA
PA02_C1_04,TA01_C1_11,NA,NA,NA
PA02_C1_04,TA01_C1_15,NA,NA,NA
PA02_C1_04,TA01_C1_ew,NA,NA,NA
PA02_C1_04,TA03_C1_ew,NA,NA,NA
PA02_C1_07,PA02_C1_11,1.00E-04,0.299906446,19.93705621
PA02_C1_07,PA02_C1_14,0.000175,0.290032221,19.36421861
PA02_C1_07,PA02_C1_16,0.00022,0.254061235,16.5437069
PA02_C1_07,PA02_C1_ew,0.0002275,0.042237116,2.53854068
PA02_C1_07,QK01_C1_01,NA,NA,NA
PA02_C1_07,QK01_C1_04,NA,NA,NA
PA02_C1_07,QK01_C1_08,NA,NA,NA
PA02_C1_07,QK01_C1_12,NA,NA,NA
PA02_C1_07,QK01_C1_13,NA,NA,NA
PA02_C1_07,QK01_C1_14,NA,NA,NA
PA02_C1_07,QK01_C1_ew,NA,NA,NA
PA02_C1_07,SH01_C2_04,NA,NA,NA
PA02_C1_07,SH01_C2_07,NA,NA,NA
PA02_C1_07,SH01_C2_12,NA,NA,NA
PA02_C1_07,SH01_C2_17,NA,NA,NA
PA02_C1_07,SH01_C2_19,NA,NA,NA
PA02_C1_07,SH01_ew01,NA,NA,NA
PA02_C1_07,SI02_C1_02,NA,NA,NA
PA02_C1_07,SI02_C1_05,NA,NA,NA
PA02_C1_07,SI02_C1_08,NA,NA,NA
PA02_C1_07,SI02_C1_12,NA,NA,NA
PA02_C1_07,SI02_C1_19,NA,NA,NA
PA02_C1_07,SI02_C1_23,NA,NA,NA
PA02_C1_07,SI02_C1_ew01,NA,NA,NA
PA02_C1_07,SM22_C1_01,NA,NA,NA
PA02_C1_07,SM22_C1_06,NA,NA,NA
PA02_C1_07,SM22_C1_09,NA,NA,NA
PA02_C1_07,SM22_C1_14,NA,NA,NA
PA02_C1_07,SM22_C1_16,NA,NA,NA
PA02_C1_07,SM22_C1_ew,NA,NA,NA
PA02_C1_07,SYNH02_C11_01,NA,NA,NA
PA02_C1_07,SYNH02_C11_02,NA,NA,NA
PA02_C1_07,SYNH02_C11_03,NA,NA,NA
PA02_C1_07,SYNH02_C11_04,NA,NA,NA
PA02_C1_07,SYNH02_C11_05,NA,NA,NA
PA02_C1_07,SYNH02_C11_06,NA,NA,NA
PA02_C1_07,SYNH02_C11_07,NA,NA,NA
PA02_C1_07,SYNH02_C11_08,NA,NA,NA
PA02_C1_07,SYNH02_C11_09,NA,NA,NA
PA02_C1_07,SYNH02_C11_10,NA,NA,NA
PA02_C1_07,SYNH02_C16_01,NA,NA,NA
PA02_C1_07,SYNH02_C4_01,NA,NA,NA
PA02_C1_07,SYNH02_C4_03,NA,NA,NA
PA02_C1_07,SYNH02_C4_05,NA,NA,NA
PA02_C1_07,SYNH02_C4_06,NA,NA,NA
PA02_C1_07,SYNH02_C4_07,NA,NA,NA
PA02_C1_07,SYNH02_C4_08,NA,NA,NA
PA02_C1_07,SYNH02_C4_09,NA,NA,NA
PA02_C1_07,SYNH02_C4_10,NA,NA,NA
PA02_C1_07,SYNH02_C4_14,NA,NA,NA
PA02_C1_07,SYNH02_C4_18,NA,NA,NA
PA02_C1_07,SYNH02_C4_22,NA,NA,NA
PA02_C1_07,SYNH02_ew,NA,NA,NA
PA02_C1_07,TA01_C1_01,NA,NA,NA
PA02_C1_07,TA01_C1_04,NA,NA,NA
PA02_C1_07,TA01_C1_11,NA,NA,NA
PA02_C1_07,TA01_C1_15,NA,NA,NA
PA02_C1_07,TA01_C1_ew,NA,NA,NA
PA02_C1_07,TA03_C1_ew,NA,NA,NA
PA02_C1_11,PA02_C1_14,7.50E-05,0.555307103,43.22179709
PA02_C1_11,PA02_C1_16,0.00012,0.547558678,43.12888816
PA02_C1_11,PA02_C1_ew,0.0001275,0.086981309,4.493464019
PA02_C1_11,QK01_C1_01,NA,NA,NA
PA02_C1_11,QK01_C1_04,NA,NA,NA
PA02_C1_11,QK01_C1_08,NA,NA,NA
PA02_C1_11,QK01_C1_12,NA,NA,NA
PA02_C1_11,QK01_C1_13,NA,NA,NA
PA02_C1_11,QK01_C1_14,NA,NA,NA
PA02_C1_11,QK01_C1_ew,NA,NA,NA
PA02_C1_11,SH01_C2_04,NA,NA,NA
PA02_C1_11,SH01_C2_07,NA,NA,NA
PA02_C1_11,SH01_C2_12,NA,NA,NA
PA02_C1_11,SH01_C2_17,NA,NA,NA
PA02_C1_11,SH01_C2_19,NA,NA,NA
PA02_C1_11,SH01_ew01,NA,NA,NA
PA02_C1_11,SI02_C1_02,NA,NA,NA
PA02_C1_11,SI02_C1_05,NA,NA,NA
PA02_C1_11,SI02_C1_08,NA,NA,NA
PA02_C1_11,SI02_C1_12,NA,NA,NA
PA02_C1_11,SI02_C1_19,NA,NA,NA
PA02_C1_11,SI02_C1_23,NA,NA,NA
PA02_C1_11,SI02_C1_ew01,NA,NA,NA
PA02_C1_11,SM22_C1_01,NA,NA,NA
PA02_C1_11,SM22_C1_06,NA,NA,NA
PA02_C1_11,SM22_C1_09,NA,NA,NA
PA02_C1_11,SM22_C1_14,NA,NA,NA
PA02_C1_11,SM22_C1_16,NA,NA,NA
PA02_C1_11,SM22_C1_ew,NA,NA,NA
PA02_C1_11,SYNH02_C11_01,NA,NA,NA
PA02_C1_11,SYNH02_C11_02,NA,NA,NA
PA02_C1_11,SYNH02_C11_03,NA,NA,NA
PA02_C1_11,SYNH02_C11_04,NA,NA,NA
PA02_C1_11,SYNH02_C11_05,NA,NA,NA
PA02_C1_11,SYNH02_C11_06,NA,NA,NA
PA02_C1_11,SYNH02_C11_07,NA,NA,NA
PA02_C1_11,SYNH02_C11_08,NA,NA,NA
PA02_C1_11,SYNH02_C11_09,NA,NA,NA
PA02_C1_11,SYNH02_C11_10,NA,NA,NA
PA02_C1_11,SYNH02_C16_01,NA,NA,NA
PA02_C1_11,SYNH02_C4_01,NA,NA,NA
PA02_C1_11,SYNH02_C4_03,NA,NA,NA
PA02_C1_11,SYNH02_C4_05,NA,NA,NA
PA02_C1_11,SYNH02_C4_06,NA,NA,NA
PA02_C1_11,SYNH02_C4_07,NA,NA,NA
PA02_C1_11,SYNH02_C4_08,NA,NA,NA
PA02_C1_11,SYNH02_C4_09,NA,NA,NA
PA02_C1_11,SYNH02_C4_10,NA,NA,NA
PA02_C1_11,SYNH02_C4_14,NA,NA,NA
PA02_C1_11,SYNH02_C4_18,NA,NA,NA
PA02_C1_11,SYNH02_C4_22,NA,NA,NA
PA02_C1_11,SYNH02_ew,NA,NA,NA
PA02_C1_11,TA01_C1_01,NA,NA,NA
PA02_C1_11,TA01_C1_04,NA,NA,NA
PA02_C1_11,TA01_C1_11,NA,NA,NA
PA02_C1_11,TA01_C1_15,NA,NA,NA
PA02_C1_11,TA01_C1_ew,NA,NA,NA
PA02_C1_11,TA03_C1_ew,NA,NA,NA
PA02_C1_14,PA02_C1_16,4.50E-05,0.516695095,36.80236378
PA02_C1_14,PA02_C1_ew,5.25E-05,0.083135499,4.562650802
PA02_C1_14,QK01_C1_01,NA,NA,NA
PA02_C1_14,QK01_C1_04,NA,NA,NA
PA02_C1_14,QK01_C1_08,NA,NA,NA
PA02_C1_14,QK01_C1_12,NA,NA,NA
PA02_C1_14,QK01_C1_13,NA,NA,NA
PA02_C1_14,QK01_C1_14,NA,NA,NA
PA02_C1_14,QK01_C1_ew,NA,NA,NA
PA02_C1_14,SH01_C2_04,NA,NA,NA
PA02_C1_14,SH01_C2_07,NA,NA,NA
PA02_C1_14,SH01_C2_12,NA,NA,NA
PA02_C1_14,SH01_C2_17,NA,NA,NA
PA02_C1_14,SH01_C2_19,NA,NA,NA
PA02_C1_14,SH01_ew01,NA,NA,NA
PA02_C1_14,SI02_C1_02,NA,NA,NA
PA02_C1_14,SI02_C1_05,NA,NA,NA
PA02_C1_14,SI02_C1_08,NA,NA,NA
PA02_C1_14,SI02_C1_12,NA,NA,NA
PA02_C1_14,SI02_C1_19,NA,NA,NA
PA02_C1_14,SI02_C1_23,NA,NA,NA
PA02_C1_14,SI02_C1_ew01,NA,NA,NA
PA02_C1_14,SM22_C1_01,NA,NA,NA
PA02_C1_14,SM22_C1_06,NA,NA,NA
PA02_C1_14,SM22_C1_09,NA,NA,NA
PA02_C1_14,SM22_C1_14,NA,NA,NA
PA02_C1_14,SM22_C1_16,NA,NA,NA
PA02_C1_14,SM22_C1_ew,NA,NA,NA
PA02_C1_14,SYNH02_C11_01,NA,NA,NA
PA02_C1_14,SYNH02_C11_02,NA,NA,NA
PA02_C1_14,SYNH02_C11_03,NA,NA,NA
PA02_C1_14,SYNH02_C11_04,NA,NA,NA
PA02_C1_14,SYNH02_C11_05,NA,NA,NA
PA02_C1_14,SYNH02_C11_06,NA,NA,NA
PA02_C1_14,SYNH02_C11_07,NA,NA,NA
PA02_C1_14,SYNH02_C11_08,NA,NA,NA
PA02_C1_14,SYNH02_C11_09,NA,NA,NA
PA02_C1_14,SYNH02_C11_10,NA,NA,NA
PA02_C1_14,SYNH02_C16_01,NA,NA,NA
PA02_C1_14,SYNH02_C4_01,NA,NA,NA
PA02_C1_14,SYNH02_C4_03,NA,NA,NA
PA02_C1_14,SYNH02_C4_05,NA,NA,NA
PA02_C1_14,SYNH02_C4_06,NA,NA,NA
PA02_C1_14,SYNH02_C4_07,NA,NA,NA
PA02_C1_14,SYNH02_C4_08,NA,NA,NA
PA02_C1_14,SYNH02_C4_09,NA,NA,NA
PA02_C1_14,SYNH02_C4_10,NA,NA,NA
PA02_C1_14,SYNH02_C4_14,NA,NA,NA
PA02_C1_14,SYNH02_C4_18,NA,NA,NA
PA02_C1_14,SYNH02_C4_22,NA,NA,NA
PA02_C1_14,SYNH02_ew,NA,NA,NA
PA02_C1_14,TA01_C1_01,NA,NA,NA
PA02_C1_14,TA01_C1_04,NA,NA,NA
PA02_C1_14,TA01_C1_11,NA,NA,NA
PA02_C1_14,TA01_C1_15,NA,NA,NA
PA02_C1_14,TA01_C1_ew,NA,NA,NA
PA02_C1_14,TA03_C1_ew,NA,NA,NA
PA02_C1_16,PA02_C1_ew,7.50E-06,0.112856818,6.154622916
PA02_C1_16,QK01_C1_01,NA,NA,NA
PA02_C1_16,QK01_C1_04,NA,NA,NA
PA02_C1_16,QK01_C1_08,NA,NA,NA
PA02_C1_16,QK01_C1_12,NA,NA,NA
PA02_C1_16,QK01_C1_13,NA,NA,NA
PA02_C1_16,QK01_C1_14,NA,NA,NA
PA02_C1_16,QK01_C1_ew,NA,NA,NA
PA02_C1_16,SH01_C2_04,NA,NA,NA
PA02_C1_16,SH01_C2_07,NA,NA,NA
PA02_C1_16,SH01_C2_12,NA,NA,NA
PA02_C1_16,SH01_C2_17,NA,NA,NA
PA02_C1_16,SH01_C2_19,NA,NA,NA
PA02_C1_16,SH01_ew01,NA,NA,NA
PA02_C1_16,SI02_C1_02,NA,NA,NA
PA02_C1_16,SI02_C1_05,NA,NA,NA
PA02_C1_16,SI02_C1_08,NA,NA,NA
PA02_C1_16,SI02_C1_12,NA,NA,NA
PA02_C1_16,SI02_C1_19,NA,NA,NA
PA02_C1_16,SI02_C1_23,NA,NA,NA
PA02_C1_16,SI02_C1_ew01,NA,NA,NA
PA02_C1_16,SM22_C1_01,NA,NA,NA
PA02_C1_16,SM22_C1_06,NA,NA,NA
PA02_C1_16,SM22_C1_09,NA,NA,NA
PA02_C1_16,SM22_C1_14,NA,NA,NA
PA02_C1_16,SM22_C1_16,NA,NA,NA
PA02_C1_16,SM22_C1_ew,NA,NA,NA
PA02_C1_16,SYNH02_C11_01,NA,NA,NA
PA02_C1_16,SYNH02_C11_02,NA,NA,NA
PA02_C1_16,SYNH02_C11_03,NA,NA,NA
PA02_C1_16,SYNH02_C11_04,NA,NA,NA
PA02_C1_16,SYNH02_C11_05,NA,NA,NA
PA02_C1_16,SYNH02_C11_06,NA,NA,NA
